what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1393229498998
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1393229498999
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1393229498999
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1393229499019
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1393229499019
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1393229499032
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1393229499046
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1393229499054
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1393229499054
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1393229499055
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1393229499055
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1393229499074
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1393229499081
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1393229499088
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1393229499089
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1393229499089
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1393229499090
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1393229499090
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1393229499104
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393229499104
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1393229499117
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1393229499118
os,sysinfo,,,"linux",1393229499120
arch,sysinfo,,,"x86",1393229499120
ws,sysinfo,,,"gtk",1393229499120
locale,sysinfo,,,"zh_CN",1393229499120
processors,sysinfo,,,"4",1393229499120
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393229499120
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1393229499120
java.specification.name,sysinfo,,,"Java Platform API Specification",1393229499120
java.specification.vendor,sysinfo,,,"Oracle Corporation",1393229499120
java.specification.version,sysinfo,,,"1.7",1393229499120
java.vendor,sysinfo,,,"Oracle Corporation",1393229499120
java.version,sysinfo,,,"1.7.0_45",1393229499120
